,city,lat,lng,country,population
1555,Swedru,5.5306,-0.7028,Ghana,68216.0
1556,Igbanke,6.3869,6.1647,Nigeria,68500.0
1557,Mbaké,14.7917,-15.9083,Senegal,68054.0
1558,Otukpo,7.1904,8.13,Nigeria,68220.0
1559,Sanza Pombo,-7.3333,16.0,Angola,68391.0
1560,Tzaneen,-23.8333,30.1667,South Africa,67245.0
1561,Antalaha,-14.8833,50.25,Madagascar,67888.0
1562,Tôlan̈aro,-25.0325,46.9833,Madagascar,67284.0
1563,Sa’ada,31.6258,-8.1028,Morocco,67086.0
1564,Kissidougou,9.1905,-10.12,Guinea,66815.0
1565,Ankazoabokely,-21.5036,45.2094,Madagascar,67337.0
1566,Chegutu,-18.14,30.15,Zimbabwe,65800.0
1567,Hobyo,5.3514,48.5256,Somalia,67249.0
1568,Aflao,6.1468,1.1799,Ghana,66546.0
1569,Virginia,-28.1064,26.8622,South Africa,66208.0
1570,Karimama,12.0667,3.1833,Benin,66675.0
1571,Dangbo,6.5,2.6833,Benin,66055.0
1572,Chibok,10.8697,12.8467,Nigeria,66105.0
1573,Madirovalo,-16.4333,46.5333,Madagascar,66000.0
1574,Menzel Temime,36.7833,10.9833,Tunisia,65645.0
1575,Bordj Menaïel,36.7417,3.7231,Algeria,64820.0
1576,Ladysmith,-28.5597,29.7806,South Africa,64855.0
1577,Xarardheere,4.6544,47.8575,Somalia,65523.0
1578,Birnin Konni,13.7904,5.2599,Niger,65252.0
1579,Odendaalsrus,-27.8667,26.6833,South Africa,63743.0
1580,Mecheria,33.55,-0.2833,Algeria,65043.0
1581,Marovoay,-16.1111,46.6439,Madagascar,65000.0
1582,Chipindo,-13.8244,15.8,Angola,64714.0
1583,Chokwé,-24.5253,33.0086,Mozambique,63695.0
1584,Ghardimaou,36.45,8.4333,Tunisia,64170.0
1585,Sangmélima,2.9333,11.9833,Cameroon,64227.0
1586,Midoun,33.8,11.0,Tunisia,63528.0
1587,Dikirnis,31.0883,31.5969,Egypt,62177.0
1588,Graaff-Reinet,-32.2522,24.5406,South Africa,62896.0
1589,Aïn Sefra,32.75,-0.5833,Algeria,63420.0
1590,Rouiba,36.7333,3.2833,Algeria,61984.0
1591,Wundanyi,-3.3983,38.3603,Kenya,62340.0
1592,Abū Qurqāş,27.9333,30.8333,Egypt,63264.0
1593,Oudtshoorn,-33.5833,22.2,South Africa,61507.0
1594,Tighenif,35.4167,0.333,Algeria,62210.0
1595,Nkawkaw,6.55,-0.7667,Ghana,62667.0
1596,Bodītī,6.8667,37.8667,Ethiopia,61983.0
1597,Qoryooley,1.7833,44.5333,Somalia,62700.0
1598,El Wak,2.8028,40.9275,Kenya,60732.0
1599,Berekum,7.45,-2.5833,Ghana,62364.0
1600,Menzel Bourguiba,37.15,9.7833,Tunisia,61919.0
1601,Analavory,-18.9667,46.7167,Madagascar,62130.0
1602,Camabatela,-8.1833,15.3667,Angola,61769.0
1603,Sungo,-11.2333,14.3167,Angola,61682.0
1604,Djibo,14.1011,-1.6306,Burkina Faso,61456.0
1605,Bocaranga,6.9844,15.6408,Central African Republic,61190.0
1606,Adjohon,6.7,2.4667,Benin,60955.0
1607,Skhirate,33.85,-7.03,Morocco,59775.0
1608,Oda,5.9236,-0.9883,Ghana,60604.0
1609,Nambuangongo,-8.0167,14.2,Angola,60883.0
1610,Calulo,-10.0007,14.901,Angola,60709.0
1611,Kakuma,3.7167,34.8667,Kenya,60000.0
1612,Mossel Bay,-34.1833,22.1333,South Africa,59031.0
1613,Lakhdaria,36.5622,3.5944,Algeria,59746.0
1614,Manhiça,-25.4,32.8,Mozambique,60031.0
1615,Ash Shaykh Zuwayd,31.2119,34.1106,Egypt,60000.0
1616,Banane,0.5,38.67,Kenya,60000.0
1617,Kribi,2.935,9.91,Cameroon,60000.0
1618,Buqda Caqable,4.06,45.2575,Somalia,60000.0
1619,Bougouni,11.4167,-7.4833,Mali,59679.0
1620,Chibuto,-24.6833,33.5333,Mozambique,58012.0
1621,Ouinhri,7.0,2.45,Benin,59381.0
1622,Oued Lill,36.8333,10.05,Tunisia,57882.0
1623,Camacupa,-12.0256,17.4686,Angola,59000.0
1624,Kélibia,36.85,11.1,Tunisia,58491.0
1625,Rass el Djebel,37.215,10.12,Tunisia,58241.0
1626,Mpondwe,0.04,29.725,Uganda,58600.0
1627,Boufarik,36.575,2.9097,Algeria,57162.0
1628,Abaji,8.4756,6.9433,Nigeria,58444.0
1629,Pebane,-17.2667,38.1667,Mozambique,58342.0
1630,Antsalova,-18.6667,44.6167,Madagascar,58280.0
1631,Matamey,13.4,8.6,Niger,58025.0
1632,Benslimane,33.6167,-7.1167,Morocco,57101.0
1633,Ambahikily,-21.6,43.6667,Madagascar,58027.0
1634,Mogoditshane,-24.6333,25.8667,Botswana,57637.0
1635,Grand-Popo,6.2833,1.8333,Benin,57636.0
1636,Moknine,35.6333,10.9,Tunisia,57111.0
1637,Beni Enzar,35.2667,-2.9333,Morocco,56582.0
1638,Foumbot,5.5,10.6333,Cameroon,57367.0
1639,Cuvelai,-15.6667,15.8,Angola,57398.0
1640,Richards Bay,-28.7694,32.0594,South Africa,57387.0
1641,M’diq,35.6858,-5.3253,Morocco,56227.0
1642,Ipele,7.1333,5.6667,Nigeria,57000.0
1643,Nova Esperança,-6.7333,15.9,Angola,57248.0
1644,Azzaba,36.7333,7.1,Algeria,56922.0
1645,Moramanga,-18.9469,48.2303,Madagascar,57084.0
1646,Semara,26.7394,-11.6703,Morocco,57035.0
1647,Bura,3.1722,42.1411,Somalia,57000.0
1648,Cuemba,-12.15,18.0833,Angola,56963.0
1649,Athiémé,6.5833,1.6667,Benin,56483.0
1650,Hohoe,7.149,0.4746,Ghana,56202.0
1651,Winneba,5.35,-0.625,Ghana,55331.0
1652,Mota,11.0833,37.8667,Ethiopia,56156.0
1653,Oke-Mesi,7.8167,4.9167,Nigeria,56000.0
1654,Finote Selam,10.7,37.2667,Ethiopia,55567.0
1655,Nyenga,0.38,33.15,Uganda,55600.0
1656,Ambilobe,-13.2,49.05,Madagascar,56000.0
1657,Tsévié,6.4333,1.2167,Togo,55775.0
1658,Umm Ruwaba,12.9046,31.2079,Sudan,55742.0
1659,Porto Alexandre,-15.8,11.85,Angola,55494.0
1660,Agbangnizoun,7.0667,1.9667,Benin,55001.0
1661,Ucuma,-12.85,15.0667,Angola,55054.0
1662,Bilis Qooqaani,0.2822,41.7144,Somalia,55000.0
1663,Luquembo,-10.7333,17.8833,Angola,54880.0
1664,Dandarah,26.1681,32.6561,Egypt,53109.0
1665,Antanifotsy,-19.68,47.33,Madagascar,54448.0
1666,Ankadinondry-Sakay,-19.0,46.4639,Madagascar,54217.0
1667,Bir Ali Ben Khalifa,34.7339,10.1,Tunisia,54143.0
1668,Chèddra,13.4428,16.0508,Chad,54072.0
1669,Markala,13.6739,-6.075,Mali,53738.0
1670,Bacaadweyn,7.1917,47.5258,Somalia,53890.0
1671,Kongoussi,13.3333,-1.5333,Burkina Faso,53641.0
1672,Cangola,-7.9667,15.8667,Angola,53720.0
1673,Port Shepstone,-30.75,30.45,South Africa,52793.0
1674,Cambundi Catembo,-10.0756,17.5569,Angola,53600.0
1675,Morondava,-20.2847,44.3175,Madagascar,53510.0
1676,Dangila,11.2667,36.8333,Ethiopia,53225.0
1677,Akbou,36.4667,4.5333,Algeria,52282.0
1678,Kelaa Kebira,35.8667,10.5333,Tunisia,52685.0
1679,Bargny,14.6939,-17.2336,Senegal,51188.0
1680,Ambohibary,-19.6167,47.15,Madagascar,52000.0
1681,Cangandala,-9.7833,16.4333,Angola,52220.0
1682,Ampanihy,-24.6833,44.75,Madagascar,52053.0
1683,Yendi,9.4324,-0.0043,Ghana,52008.0
1684,Ad Dabbah,18.0502,30.9495,Sudan,52000.0
1685,Ntoum,0.3844,9.7539,Gabon,51954.0
1686,Baham,5.3333,10.4,Cameroon,51500.0
1687,Knysna,-34.0356,23.0489,South Africa,51078.0
1688,Butare,-2.6,29.75,Rwanda,50220.0
1689,Sakubva,-18.9833,32.65,Zimbabwe,50000.0
1690,Goba,7.0,39.9833,Ethiopia,49309.0
1691,Banī Walīd,31.7619,14.0139,Libya,50824.0
1692,El Jem,35.2967,10.7128,Tunisia,50611.0
1693,Mahalapye,-23.1,26.8,Botswana,50744.0
1694,Metema,12.9667,36.2,Ethiopia,50581.0
1695,Tebourba,36.8333,9.8333,Tunisia,50458.0
1696,Ikot Okoro,4.9,7.7167,Nigeria,50000.0
1697,Kabarore,-1.6211,30.385,Rwanda,50288.0
1698,Tājūrā’,32.8818,13.3399,Libya,48836.0
1699,Déressia,9.7603,16.2697,Chad,50113.0
1700,Gogrial,8.53,28.1,South Sudan,50065.0
1701,Upper Buchanan,5.9161,-10.0525,Liberia,48315.0
1702,Ceel Dheere,5.3683,46.1911,Somalia,50000.0
1703,Godinlabe,5.8794,46.6308,Somalia,50000.0
1704,Abū Ḩamad,19.5433,33.3378,Sudan,50000.0
1705,Ejeda,-24.35,44.5167,Madagascar,49915.0
1706,Vryburg,-26.95,24.7472,South Africa,49588.0
1707,Mojo,8.65,39.0833,Ethiopia,49521.0
1708,Mbouda,5.6333,10.25,Cameroon,49313.0
1709,Berber,18.0306,33.9933,Sudan,49556.0
1710,Muhanga,-2.0845,29.7527,Rwanda,49038.0
1711,Ad Darwa,33.4167,-7.5333,Morocco,47719.0
1712,Al Aaroui,35.0029,-3.0311,Morocco,47599.0
1713,Farajok,3.8724,32.4792,South Sudan,49000.0
1714,Maţāy,28.4167,30.75,Egypt,46903.0
1715,’Aïn Azel,35.8433,5.5219,Algeria,48487.0
1716,Begoro,6.3833,-0.3833,Ghana,48516.0
1717,Titao,13.7667,-2.0736,Burkina Faso,48242.0
1718,Mīt Salsīl,31.1667,31.8,Egypt,47217.0
1719,Kuilsrivier,-34.0333,18.7,South Africa,46686.0
1720,Ambatondrazaka,-17.8256,48.4289,Madagascar,47649.0
1721,Ouled Moussa,36.6831,3.3681,Algeria,45770.0
1722,Douz,33.45,9.0167,Tunisia,47182.0
1723,Saranambana,-17.25,49.1833,Madagascar,47000.0
1724,Faratsiho,-19.4,46.95,Madagascar,46569.0
1725,Banī ‘Ubayd,31.0234,31.6479,Egypt,45157.0
1726,Joal-Fadiout,14.1667,-16.8333,Senegal,45903.0
1727,Kafr al Baţţīkh,31.3234,31.7612,Egypt,44716.0
1728,Amboasary,-25.05,46.3833,Madagascar,45989.0
1729,Koupéla,12.1794,-0.3517,Burkina Faso,45900.0
1730,Aribinda,14.2292,-0.8633,Burkina Faso,45818.0
1731,Voi,-3.3906,38.5769,Kenya,45483.0
1732,Beaufort West,-32.35,22.5833,South Africa,44737.0
1733,Aliwal North,-30.7,26.7,South Africa,44436.0
1734,Gaya,11.8878,3.4467,Niger,45465.0
1735,Busaar,2.6722,41.3225,Somalia,45533.0
1736,Carnot,4.94,15.87,Central African Republic,45421.0
1737,Birāk,27.5333,14.2834,Libya,45421.0
1738,Garango,11.8,-0.55,Burkina Faso,45150.0
1739,Gaoua,10.3167,-3.1667,Burkina Faso,45189.0
1740,Jedeïda,36.8333,9.9167,Tunisia,45000.0
1741,Nimule,3.5961,32.0636,South Sudan,45000.0
1742,Hassi Messaoud,31.7,6.0667,Algeria,45147.0
1743,Yirga ‘Alem,6.75,38.4167,Ethiopia,43815.0
1744,Shaḩḩāt,32.825,21.8581,Libya,45000.0
1745,Kutum,14.2056,24.65,Sudan,45000.0
1746,Nsawam,5.8,-0.35,Ghana,44522.0
1747,Tori-Bossito,6.5031,2.145,Benin,44569.0
1748,Abū al Maţāmīr,30.9084,30.1485,Egypt,44415.0
1749,Tsiroanomandidy,-18.7698,46.05,Madagascar,44461.0
1750,Tongoma,8.65,-11.0667,Sierra Leone,44376.0
1751,Volksrust,-27.3667,29.8833,South Africa,43378.0
1752,Manakara,-22.15,48.0,Madagascar,44237.0
1753,Korogwe,-5.1558,38.4503,Tanzania,44000.0
1754,Tinajdad,31.5,-5.0167,Morocco,43999.0
1755,Talatamaty,-18.8333,47.45,Madagascar,44082.0
1756,Mucaba,-7.1667,14.9333,Angola,43974.0
1757,’Aïn Arnat,36.1833,5.3167,Algeria,43551.0
1758,Tanghin-Dassouri,12.2667,-1.7167,Burkina Faso,43675.0
1759,Şān al Ḩajar al Qiblīyah,30.9769,31.88,Egypt,43157.0
1760,Chefchaouene,35.1714,-5.2697,Morocco,42786.0
1761,Macenta,8.5504,-9.48,Guinea,43102.0
1762,Paoskoto,13.7833,-15.8167,Senegal,43460.0
1763,Cové,7.2333,2.3,Benin,43554.0
1764,Sawākin,19.1025,37.33,Sudan,43337.0
1765,Douar Bni Malek,34.78,-5.6425,Morocco,43282.0
1766,Musina,-22.3381,30.0417,South Africa,42678.0
1767,Cuchi,-14.65,16.9,Angola,42974.0
1768,Itapa-Ekiti,7.8131,5.3844,Nigeria,42509.0
1769,Sidi Mohamed Lahmar,34.7167,-6.2667,Morocco,42637.0
1770,Cabo Bojador,26.1333,-14.5,Morocco,42651.0
1771,Fianga,9.9153,15.1375,Chad,42606.0
1772,Sansanné-Mango,10.3556,0.4756,Togo,42626.0
1773,Hwange,-18.3647,26.5,Zimbabwe,42581.0
1774,Maroantsetra,-15.4333,49.75,Madagascar,42529.0
1775,Tineghir,31.5147,-5.5328,Morocco,42044.0
1776,Beitbridge,-22.2167,30.0,Zimbabwe,41767.0
1777,Morarano Chrome,-17.75,48.1667,Madagascar,42147.0
1778,Kollo,13.0167,1.8833,Niger,42192.0
1779,Mampong,7.0667,-1.4,Ghana,42037.0
1780,Sbiba,35.5467,9.0736,Tunisia,42091.0
1781,Yagoua,10.3428,15.2406,Cameroon,41957.0
1782,Soliman,36.7,10.4833,Tunisia,41579.0
1783,Moatize,-16.1167,33.7333,Mozambique,42000.0
1784,Fenoarivo Atsinanana,-17.3814,49.4092,Madagascar,41734.0
1785,San,13.3004,-4.9,Mali,41386.0
1786,Ishaka,-0.545,30.1383,Uganda,41063.0
1787,Ihnāsyā al Madīnah,29.0833,30.9333,Egypt,40001.0
1788,Gatunda,-1.435,30.0211,Rwanda,41000.0
1789,Ambohitrimanjaka,-18.8667,47.4333,Madagascar,41604.0
1790,Mersa,11.6667,39.6583,Ethiopia,41253.0
1791,Tabarka,36.9544,8.7581,Tunisia,41293.0
1792,Ganta,7.2375,-8.9814,Liberia,41106.0
1793,Ambositra,-20.5167,47.25,Madagascar,41078.0
1794,Kabuga,-1.9667,30.2167,Rwanda,40202.0
1795,Chiredzi,-21.0389,31.6778,Zimbabwe,40100.0
1796,Cuito Cuanavale,-15.1667,19.1667,Angola,40829.0
1797,Zoumi,34.8,-5.35,Morocco,40661.0
1798,Nabarūh,31.0942,31.3,Egypt,38953.0
1799,Douar Laouamra,31.8,-8.7167,Morocco,40605.0
1800,Magburaka,8.7169,-11.9433,Sierra Leone,40313.0
1801,Gourcy,13.2167,-2.35,Burkina Faso,40144.0
1802,Secunda,-26.5161,29.2028,South Africa,40198.0
1803,Sejenane,37.0564,9.2383,Tunisia,40166.0
1804,Kambia,9.1167,-12.9167,Sierra Leone,40000.0
1805,Soavinandriana,-19.1667,46.7333,Madagascar,40045.0
1806,Matsoandakana,-14.9667,49.25,Madagascar,40000.0
1807,Tivaouane,14.95,-16.8167,Senegal,39755.0
1808,Toukountouna,10.4986,1.3756,Benin,39779.0
1809,Benenitra,-23.4522,45.0781,Madagascar,39766.0
1810,Asamankese,5.8667,-0.6667,Ghana,39435.0
1811,Rusape,-18.5367,32.1247,Zimbabwe,37906.0
1812,Teboulba,35.67,10.9,Tunisia,37485.0
1813,Draa el Mizan,36.5333,3.8333,Algeria,38886.0
1814,Moanda,-1.5667,13.2,Gabon,39298.0
1815,Cacuso,-8.2333,15.35,Angola,39302.0
1816,Sidi Bibi,30.2333,-9.5333,Morocco,39042.0
1817,Androka,-25.1167,44.45,Madagascar,39168.0
1818,Ambatomainty,-17.6833,48.2167,Madagascar,39000.0
1819,Souma,36.5183,2.9053,Algeria,37461.0
1820,Bougara,36.5333,3.0833,Algeria,38352.0
1821,Pala Oua,9.35,14.9667,Chad,38975.0
1822,Dabola,10.75,-11.1167,Guinea,38617.0
1823,Yako,12.9667,-2.2667,Burkina Faso,38689.0
1824,Metlaoui,34.3333,8.4,Tunisia,38634.0
1825,Vangaindrano,-23.35,47.6,Madagascar,38537.0
1826,Darāw,24.4,32.9167,Egypt,38400.0
1827,Nigel,-26.4203,28.4683,South Africa,38318.0
1828,Antsohihy,-14.8762,47.9834,Madagascar,38253.0
1829,Taounate,34.5358,-4.64,Morocco,37616.0
1830,Anosiala,-18.7833,47.4167,Madagascar,36863.0
1831,Savelugu,9.6167,-0.8333,Ghana,38074.0
1832,Obala,4.1667,11.5333,Cameroon,37888.0
1833,Kapiri Mposhi,-13.9772,28.6847,Zambia,37942.0
1834,Tunduma,-9.3,32.7667,Tanzania,36556.0
1835,Puri,-7.6833,15.6,Angola,37910.0
1836,Mahanoro,-19.9,48.8,Madagascar,37800.0
1837,Malmesbury,-33.45,18.7333,South Africa,35897.0
1838,Bamendjou,5.4,10.3167,Cameroon,37547.0
1839,Bouznika,33.7897,-7.1575,Morocco,37238.0
1840,Liwonde,-15.0667,35.2333,Malawi,36421.0
1841,Kérou,10.825,2.1094,Benin,37419.0
1842,Aguelmous,33.15,-5.8333,Morocco,35626.0
1843,Andilamena,-17.0167,48.5833,Madagascar,37229.0
1844,Manazary,-19.05,46.8667,Madagascar,37000.0
1845,Mandoto,-19.5667,46.2833,Madagascar,37000.0
1846,Beni Khiar,36.4667,10.7833,Tunisia,36686.0
1847,Dar Chabanne,36.47,10.75,Tunisia,35859.0
1848,Monatélé,4.2667,11.2,Cameroon,36933.0
1849,Aourir,30.4833,-9.6333,Morocco,36948.0
1850,Agogo,6.8,-1.0833,Ghana,36797.0
1851,Ikongo,-21.8833,47.4333,Madagascar,36684.0
1852,Mek’ī,8.15,38.8167,Ethiopia,36597.0
1853,Mbulu,-3.85,35.55,Tanzania,36408.0
1854,Bindé,11.75,-1.1,Burkina Faso,36518.0
1855,Songo,-15.6142,32.7709,Mozambique,36523.0
1856,Ekpé,6.4,2.5333,Benin,34917.0
1857,Masasi,-10.7296,38.7999,Tanzania,36032.0
1858,Mamfe,5.7667,9.2833,Cameroon,36500.0
1859,Anloga,5.7919,0.9003,Ghana,35933.0
1860,Palapye,-22.55,27.1333,Botswana,36211.0
1861,Tlokweng,-24.6667,25.9667,Botswana,35982.0
1862,Lunsar,8.6833,-12.5333,Sierra Leone,36108.0
1863,Ampasina-Maningory,-17.2167,49.4167,Madagascar,36000.0
1864,Vohipeno,-17.1667,49.3,Madagascar,36000.0
1865,Zvishavane,-20.3333,30.0333,Zimbabwe,35229.0
1866,Chipinge,-20.2,32.62,Zimbabwe,34959.0
1867,Geiro,-6.1428,36.8694,Tanzania,35638.0
1868,Farafangana,-22.8167,47.8167,Madagascar,34676.0
1869,Ambohibary,-18.9,48.2333,Madagascar,35923.0
1870,Kumo,10.0431,11.2183,Nigeria,35712.0
1871,Prestea,5.4333,-2.15,Ghana,35760.0
1872,Vavatenina,-17.4667,49.2,Madagascar,35750.0
1873,Macomia,-12.2377,40.119,Mozambique,35682.0
1874,Imzouren,35.15,-3.85,Morocco,33852.0
1875,Bedēsa,6.883,37.9329,Ethiopia,35294.0
1876,Karoi,-16.81,29.7,Zimbabwe,34200.0
1877,Dundee,-28.1725,30.2314,South Africa,34924.0
1878,Zorgo,12.25,-0.6167,Burkina Faso,35406.0
1879,Newton,8.3333,-13.0667,Sierra Leone,35300.0
1880,Ikot Abasi,4.5704,7.56,Nigeria,34911.0
1881,Mahabo,-20.3833,44.6667,Madagascar,35532.0
1882,Akouda,35.8714,10.5697,Tunisia,34494.0
1883,Aïne Draham,36.7833,8.7,Tunisia,35400.0
1884,Nyamata,-2.205,30.145,Rwanda,34922.0
1885,Bou Salem,36.6167,8.9667,Tunisia,35192.0
1886,Baba I,6.0622,10.4903,Cameroon,35000.0
1887,Mananara Avaratra,-16.1667,49.7667,Madagascar,35148.0
1888,Mahasolo,-19.1167,46.3667,Madagascar,35152.0
1889,Ngororero,-1.865,29.625,Rwanda,34559.0
1890,Ikalamavony,-21.15,46.5833,Madagascar,35114.0
1891,Azazga,36.7453,4.3711,Algeria,34683.0
1892,Bagamoyo,-6.4444,38.9028,Tanzania,35000.0
1893,Firavahana,-18.6333,46.8667,Madagascar,35000.0
1894,Mlimba,-8.7786,35.8111,Tanzania,34970.0
1895,Fotadrevo,-24.05,45.0167,Madagascar,35000.0
1896,Kalaa Srira,35.8236,10.5583,Tunisia,34548.0
1897,Tarkwa,5.3,-1.9833,Ghana,34941.0
1898,Dabaga,17.2667,8.1,Niger,35000.0
1899,Ngaoundal,6.5,13.2667,Cameroon,34971.0
1900,Misungwi,-2.85,33.0833,Tanzania,34612.0
1901,Dabouziya,33.3064,-8.3548,Morocco,34607.0
1902,Biharamulo,-2.6333,31.3167,Tanzania,34038.0
1903,Qaşr al Qarabūllī,32.75,13.7167,Libya,34584.0
1904,Betafo,-19.84,46.855,Madagascar,34336.0
1905,Skhira,34.3006,10.0708,Tunisia,34511.0
1906,Quilevo,-7.6167,15.05,Angola,34297.0
1907,Mnasra,34.7667,-5.5167,Morocco,34429.0
1908,Biwong,3.1333,11.15,Cameroon,34374.0
1909,Gyapekurom,7.5833,-2.7833,Ghana,34107.0
1910,Rafaḩ,31.2808,34.2414,Egypt,34055.0
1911,Victoria Falls,-17.9333,25.8333,Zimbabwe,33060.0
1912,Mahasoabe,-21.5833,47.2167,Madagascar,34000.0
1913,Réo,12.3167,-2.4667,Burkina Faso,33893.0
1914,Ankazomiriotra,-19.65,46.5,Madagascar,34000.0
1915,Maromandia,-14.2167,48.0833,Madagascar,34000.0
1916,Oulad Zemam,32.35,-6.6333,Morocco,33652.0
1917,Elmina,5.0833,-1.35,Ghana,33576.0
1918,Lebowakgomo,-24.2,29.5,South Africa,33308.0
1919,Ben Ahmed,33.0655,-7.2464,Morocco,33105.0
1920,El Ksar,34.39,8.8,Tunisia,33729.0
1921,Golungo Alto,-9.1333,14.7667,Angola,33834.0
1922,Didouche Mourad,36.4484,6.6339,Algeria,33266.0
1923,Léo,11.1,-2.1,Burkina Faso,33717.0
1924,Rubengera,-2.0519,29.4144,Rwanda,33019.0
1925,Comé,6.4,1.8833,Benin,33507.0
1926,Batouri,4.4333,14.3667,Cameroon,33594.0
1927,Iriba,15.1167,22.25,Chad,33572.0
1928,Orodara,10.98,-4.91,Burkina Faso,33422.0
1929,Niangoloko,10.2833,-4.9167,Burkina Faso,33500.0
1930,Ar Raḩmānīyah,31.1062,30.6337,Egypt,32093.0
1931,Amparafaravola,-17.5833,48.2167,Madagascar,33299.0
1932,Gīmbī,9.1667,35.8333,Ethiopia,31809.0
1933,Muconda,-10.6,21.3167,Angola,33264.0
1934,Djenné,13.9,-4.55,Mali,32944.0
1935,De Aar,-30.65,24.0167,South Africa,32318.0
1936,Kakira,0.5036,33.2825,Uganda,32819.0
1937,Vohitromby,-23.3,47.5333,Madagascar,33000.0
1938,Ambodimanga II,-17.2667,49.1667,Madagascar,33000.0
1939,Didy,-18.1167,48.5333,Madagascar,33039.0
1940,Zumbo,-15.6167,30.45,Mozambique,33000.0
1941,Maḩallat Damanah,31.0754,31.4959,Egypt,31293.0
1942,Ayorou,14.735,0.92,Niger,32958.0
1943,Massango,-11.3167,14.9333,Angola,32918.0
1944,Bembe,-7.1,14.45,Angola,32955.0
1945,Dara,15.35,-15.6,Senegal,32941.0
1946,Dellys,36.9133,3.9141,Algeria,32954.0
1947,Arbaoua,34.9,-5.9167,Morocco,32690.0
1948,Quţūr,30.9735,30.9563,Egypt,31366.0
1949,Baraawe,1.1133,44.0303,Somalia,32800.0
1950,Buco Zau,-4.795,12.5467,Angola,32792.0
1951,Ansongo,15.665,0.5028,Mali,32709.0
1952,Redcliff,-19.0333,29.7833,Zimbabwe,32346.0
1953,Mateur,37.04,9.665,Tunisia,32546.0
1954,Plettenberg Bay,-34.05,23.3667,South Africa,31804.0
1955,Wobulenzi,0.72,32.53,Uganda,31000.0
1956,Nouna,12.7333,-3.8667,Burkina Faso,32428.0
1957,Virei,-15.7167,12.95,Angola,32445.0
1958,Maputsoe,-28.895,27.907,Lesotho,32117.0
1959,Draa Ben Khedda,36.7349,3.9556,Algeria,31382.0
1960,Āreka,7.071,37.7076,Ethiopia,31408.0
1961,Kiranomena,-18.2833,46.05,Madagascar,32354.0
1962,Kalisizo,-0.535,31.6225,Uganda,31439.0
1963,Bambadinca,12.0333,-14.8667,Guinea-Bissau,32255.0
1964,Messaména,3.7333,12.8333,Cameroon,32282.0
1965,Antsohimbondrona,-13.0833,48.85,Madagascar,32080.0
1966,Douar Oulad Hssine,33.068,-8.5107,Morocco,32130.0
1967,Dar Ould Zidouh,32.3167,-6.9,Morocco,31170.0
1968,Vohilava,-21.0667,48.0,Madagascar,32000.0
1969,Bekoratsaka,-16.1,47.5,Madagascar,32000.0
1970,Bahharet Oulad Ayyad,34.7702,-6.3047,Morocco,31860.0
1971,Itampolo,-24.6833,43.95,Madagascar,32000.0
1972,Asilah,35.4667,-6.0333,Morocco,31147.0
1973,Andriba,-17.5833,46.9333,Madagascar,32000.0
1974,Nanyuki,0.0167,37.0667,Kenya,31577.0
1975,Cacolo,-10.1333,19.2667,Angola,31895.0
1976,Boghni,36.5437,3.9523,Algeria,31263.0
1977,’Aïn Abid,36.2325,6.944,Algeria,31743.0
1978,Al ’Attawia,31.8347,-7.3125,Morocco,30315.0
1979,Westville,-29.831,30.925,South Africa,30508.0
1980,Savé,8.0333,2.4833,Benin,31444.0
1981,Mograne,34.4167,-6.4333,Morocco,31292.0
1982,Al Ḩusaynīyah,30.8617,31.9181,Egypt,30825.0
1983,Ngudu,-2.9667,33.3333,Tanzania,31123.0
1984,Bittou,11.2575,-0.3039,Burkina Faso,31210.0
1985,Ambatomiady,-19.6833,47.4167,Madagascar,31140.0
1986,Sakaraha,-22.9167,44.5497,Madagascar,31183.0
1987,Benguema,8.3333,-13.0667,Sierra Leone,30268.0
1988,Bembèrèkè,10.225,2.6681,Benin,31101.0
1989,Vohitrandriana,-20.75,48.2667,Madagascar,31000.0
1990,Chagne,10.95,36.5,Ethiopia,30938.0
1991,Andranovory,-23.1333,44.1333,Madagascar,31000.0
1992,Ambanja,-13.6786,48.4522,Madagascar,30621.0
1993,Mocímboa da Praia,-11.35,40.3333,Mozambique,30950.0
1994,Dolo Odo,4.1667,42.0667,Ethiopia,30970.0
1995,Tunduru,-11.0667,37.35,Tanzania,30761.0
1996,Banamba,13.55,-7.45,Mali,30591.0
1997,Founougo,11.4808,2.5322,Benin,30527.0
1998,Metu,8.3,35.5833,Ethiopia,28782.0
1999,Kailahun,8.2772,-10.5739,Sierra Leone,30411.0
2000,Lalla Mimouna,34.85,-6.0669,Morocco,29479.0
2001,Mukumbura,-16.2,31.6833,Zimbabwe,30470.0
2002,Motema,8.6167,-11.1667,Sierra Leone,30452.0
2003,Tchindjendje,-12.8167,14.9333,Angola,30443.0
2004,Sali,14.4383,-17.0125,Senegal,30000.0
2005,Télimélé,10.905,-13.043,Guinea,30311.0
2006,Abū Şuwayr,30.5633,32.1155,Egypt,30320.0
2007,Souk et Tnine Jorf el Mellah,34.4833,-5.5169,Morocco,28681.0
2008,Kibiti,-7.7296,38.95,Tanzania,30163.0
2009,Kombissiri,12.0667,-1.3333,Burkina Faso,30137.0
2010,Jinka,5.7833,36.5667,Ethiopia,30249.0
2011,Tameslouht,31.5,-8.1,Morocco,28978.0
2012,Tizi Gheniff,36.5891,3.7678,Algeria,29409.0
2013,Ikoto,4.0783,33.1089,South Sudan,30000.0
2014,El Kseur,36.6844,4.8522,Algeria,29842.0
